date,dp,term,def,ypl,tb30,CRSP_SPvwx,realgnpg,mktrf,Rfree,AAA,BAA,vwretx,ewretx,corpr
1962-10-31,3.709660297239915,1.5399999999999996,1.5348290016972221,0.0744909053510034,0.0274,0.006405,0.0600687276113343,0.0020633999870454,0.0025,0.0428,0.0499,-0.0477588941460194,-0.0764674721659919,0.0068
1962-11-30,3.394314166398973,1.4200000000000004,1.5448675780051069,0.0553736402690423,0.0283,0.100528,0.0430984681859951,0.0916813092873481,0.002,0.0425,0.0496,0.0046496304675727,-0.0477916654858299,0.0062
1962-12-31,3.375594294770206,1.37,1.487452612603506,0.0436218064416691,0.0287,0.01404,0.0430984681859951,0.0109231758911027,0.0023,0.0424,0.0492,0.1139951011357222,0.1152411322188449,0.0023
1963-01-31,3.2276435045317213,1.2999999999999998,1.5381129411213879,0.0345956204614357,0.0291,0.048957,0.0430984681859951,0.044030591542747,0.0025,0.0421,0.0491,0.0147757899522009,-0.0343571753674607,0.0059
1963-02-28,3.3337999688909625,1.27,1.5449156955273402,0.0512551155744653,0.0292,-0.029164,0.0360110980225094,-0.0305458798036555,0.0023,0.0419,0.0489,0.0541858488373391,0.0806766893939393,0.0023
1963-03-31,3.229683040408593,1.3,1.5244448593100923,0.0461402164543627,0.0289,0.035156,0.0360110980225094,0.0315444818329499,0.0023,0.0419,0.0488,-0.0200061720299553,-0.0208106448170731,0.0026
1963-04-30,3.1041547277936963,1.3099999999999996,1.4563128940020809,0.0469576745829181,0.029,0.048177,0.0360110980225094,0.0436663541553543,0.0025,0.0421,0.0487,0.0348354109603677,0.0011303265720081,-0.0051
1963-05-31,3.083757062146893,1.2900000000000005,1.3914357690147172,0.0543162247589774,0.0293,0.013844,0.0382458600650976,0.0116300112242506,0.0024,0.0422,0.0485,0.0496958911726027,0.0161800474268415,0.0048
1963-06-30,3.1713997405218395,1.2399999999999998,1.347127276703537,0.0682323738981827,0.0299,-0.019806,0.0382458600650976,-0.0218520151520909,0.0023,0.0423,0.0484,0.0226912026449086,0.0235416513853904,0.0043
1963-07-31,3.187183567192247,1.0799999999999996,1.2764556044726127,0.0737185090995788,0.0318,-0.003131,0.0382458600650976,-0.0060090942343359,0.0027,0.0426,0.0484,-0.0160261375985034,-0.0196065125502008,0.0028
1963-08-31,3.0437241379310347,0.97,1.1855973472455572,0.0592610959583435,0.0332,0.048496,0.0481869741813536,0.0437096409559152,0.0025,0.0429,0.0483,0.0005077961417822,-0.0124935696329813,0.0035
1963-09-30,3.0822873082287305,0.9300000000000004,1.1597681661288384,0.060256027175366,0.0338,-0.011579,0.0481869741813536,-0.0134180049693627,0.0027,0.0431,0.0484,0.055236105200052,0.0354186288297338,-0.0023
1963-10-31,3.017565193892717,0.8699999999999999,1.1159106540846242,0.0640720106890866,0.0345,0.03329,0.0481869741813536,0.0281856028655473,0.0029,0.0432,0.0483,-0.0108677735978009,-0.0208356489468405,0.0049
1963-11-30,3.081660521644135,0.8099999999999996,1.1134717871414201,0.0703037493511713,0.0352,-0.011085,0.0515980984680719,-0.0126694225253375,0.0027,0.0433,0.0484,0.032409281049909,0.0034552367101303,0.0015
1963-12-31,3.039189549453479,0.8299999999999995,1.0880285984879912,0.0710554748043186,0.0352,0.024651,0.0515980984680719,0.0208416706845779,0.0029,0.0435,0.0485,-0.0039159913206658,-0.0265437326336831,-0.0034
1964-01-31,2.981178608515057,0.8699999999999999,0.9551724057740119,0.068964579139235,0.0352,0.026373,0.0515980984680719,0.0230113565045575,0.003,0.0439,0.0483,0.0234319784482507,-0.0197366226886556,0.0087
1964-02-29,2.9733933161953727,0.8300000000000002,1.0237441030353844,0.0705395311511334,0.0353,0.012171,0.0621733964610597,0.0071444358127347,0.0026,0.0436,0.0483,0.0282795530685342,0.0206477293120638,0.0054
1964-03-31,2.950113952899468,0.8399999999999997,0.9779774327612678,0.0656389950638194,0.0354,0.015814,0.0621733964610597,0.0117319225747103,0.0031,0.0438,0.0483,0.0198740810106348,0.0115048,-0.0062
1964-04-30,2.95330984142965,0.9299999999999996,0.973741640251764,0.0591221531777115,0.0347,0.005297,0.0621733964610597,0.0031943340131918,0.0029,0.044,0.0485,0.0199440473364401,0.0202876842366981,0.004
1964-05-31,2.9405250715441085,0.9300000000000004,0.951040154906373,0.0666656648345662,0.0348,0.01146,0.061823135983265,0.0086664080092006,0.0026,0.0441,0.0485,0.0074480617399701,-0.0112233600395647,0.0057
1964-06-30,2.913453299057412,0.9300000000000004,0.951040154906373,0.0598801061598708,0.0348,0.016779,0.061823135983265,0.013032094965977,0.003,0.0441,0.0485,0.019057092080812,-0.0033415898321816,0.0048
1964-07-31,2.885308968502044,0.9399999999999998,0.9324192674026577,0.0597012715941556,0.0346,0.017953,0.061823135983265,0.0148063168616674,0.003,0.044,0.0483,0.0174082588279382,-0.0014178913470993,0.0052
1964-08-31,2.957350604912624,0.9099999999999996,0.8889923860375415,0.0709306818857382,0.035,-0.016285,0.0552128546593915,-0.0184591290582014,0.0028,0.0441,0.0482,0.0226795724797244,0.0183560152035311,0.0037
1964-09-30,2.8985507246376807,0.8900000000000006,0.8663423197290188,0.0757729703271357,0.0353,0.029022,0.0552128546593915,0.0249460792520084,0.0028,0.0442,0.0482,-0.0099961628377633,-0.0117742399608227,0.0021
1964-10-31,2.8988922931887813,0.8500000000000001,0.8455738802806279,0.0691028851308186,0.0357,0.007566,0.0552128546593915,0.0051529927832376,0.0029,0.0442,0.0481,0.0319470712524341,0.0264255439882697,0.005
1964-11-30,2.937692489931296,0.7899999999999997,0.8229750006062542,0.0470564641105581,0.0364,-0.004588,0.0515781279049871,-0.0077173025224226,0.0029,0.0443,0.0481,0.0111430830056296,0.0138640532746823,-0.0004
1964-12-31,2.949852507374631,0.6000000000000005,0.8004270767353638,0.0741466459111213,0.0384,0.003803,0.0515781279049871,0.0009243239038874,0.0031,0.0444,0.0481,0.0049479651892595,-0.0065357380487804,0.0088
1965-01-31,2.874257651895843,0.6199999999999997,0.8021633385680094,0.0889544120908485,0.0381,0.033837,0.0515781279049871,0.0290878812327779,0.0028,0.0443,0.048,0.0051127051403734,-0.0207590725767169,0.0081
1965-02-28,2.897518014411529,0.4799999999999998,0.8056585704460995,0.0910833924986755,0.0393,-0.000853,0.0547830000002418,-0.0042552292085933,0.003,0.0441,0.0478,0.0409241143532085,0.0635393109489051,0.0009
1965-03-31,2.9596100278551534,0.4900000000000001,0.7830085041375767,0.0904733437621934,0.0393,-0.013685,0.0547830000002418,-0.0176227223661549,0.0036,0.0442,0.0478,0.0098487111993866,0.0226114104803493,0.0012
1965-04-30,2.8840758612950284,0.4999999999999998,0.8021633385680094,0.104910274813587,0.0393,0.034769,0.0547830000002418,0.0298364255266314,0.0031,0.0443,0.048,-0.0081586090734762,0.0078529441747572,0.0021
1965-05-31,2.9292015381135488,0.5500000000000005,0.8004270767353638,0.0918555669827136,0.0389,-0.008354,0.0566027490843403,-0.0104300672844679,0.0031,0.0444,0.0481,0.0366319427560106,0.03306107688588,-0.0008
1965-06-30,3.102710413694721,0.6600000000000001,0.8382993891741908,0.094162928096884,0.038,-0.048367,0.0566027490843403,-0.0516634351471552,0.0035,0.0446,0.0485,-0.0026376452658052,-0.0149584500241429,0.0003
1965-07-31,3.081173020527859,0.6400000000000003,0.8552217343816215,0.0995306344816027,0.0384,0.013678,0.0566027490843403,0.0100396460014879,0.0031,0.0448,0.0488,-0.0498005154633687,-0.0954125363155363,0.0019
1965-08-31,3.0323505793277503,0.6500000000000006,0.8329251811089255,0.1026104515206816,0.0384,0.022473,0.0634748480776123,0.0185038086910552,0.0033,0.0449,0.0488,0.019579537597795,0.0211822078732597,-0.0006
1965-09-30,2.9568697198755007,0.5999999999999999,0.827619479622892,0.1000903111944517,0.0392,0.032034,0.0634748480776123,0.0276768248996621,0.0031,0.0452,0.0491,0.0329162861680735,0.0317350559808612,-0.0015
1965-10-31,2.8998052369616967,0.5299999999999999,0.7801636452830385,0.0988004107382642,0.0403,0.027737,0.0634748480776123,0.0233286635914364,0.0031,0.0456,0.0493,0.0344556123583798,0.0191302929050814,0.0046
1965-11-30,2.9472764981988866,0.51,0.7333127308554976,0.1254710081838761,0.0409,-0.010306,0.0846227065873435,-0.0118356302498066,0.0035,0.046,0.0495,0.0322302808258735,0.0489276219453761,-0.0057
1965-12-31,2.942767499729525,0.3000000000000002,0.7013182377408267,0.0962763028548459,0.0438,0.009059,0.0846227065873435,0.0055727982369349,0.0033,0.0468,0.0502,0.0084998212124509,0.0362055993314231,-0.0149
1966-01-31,2.9500430663221366,0.1499999999999994,0.6532934759238884,0.0969490982178034,0.0459,0.004874,0.0846227065873435,0.0011346112171022,0.0038,0.0474,0.0506,0.0169541005494617,0.0248147395038167,0.0022
1966-02-28,3.0256522692392016,0.1300000000000002,0.6871389254805171,0.0959160214570724,0.0465,-0.017548,0.0847701949812831,-0.0207938987775434,0.0035,0.0478,0.0512,0.0151441050229581,0.0528746437440305,-0.0113
1966-03-31,3.115544099518099,0.3299999999999997,0.7816477284933621,0.096202897313764,0.0459,-0.024608,0.0847701949812831,-0.0249775251190955,0.0038,0.0492,0.0532,-0.0045351679728496,0.0230568052631578,-0.0059
1966-04-30,3.071271688996266,0.34,0.8684335212155414,0.0966889133674593,0.0462,0.02125,0.0847701949812831,0.0164776511388327,0.0034,0.0496,0.0541,-0.0178639274997666,-0.0167747034911525,0.0013
1966-05-31,3.266341576686405,0.34,0.9567520992336265,0.0936697590998827,0.0464,-0.054645,0.0748934002682679,-0.0578616808447536,0.0041,0.0498,0.0548,0.0290449275112717,0.0346985781922525,-0.0026
1966-06-30,3.339627094642436,0.5700000000000004,0.9584795879012775,0.0955240314444472,0.045,-0.015904,0.0748934002682679,-0.0193534127641816,0.0038,0.0507,0.0558,-0.0493888491290989,-0.0991897051526717,0.003
1966-07-31,3.4090909090909096,0.3599999999999999,0.9601465323958847,0.0922266265198004,0.048,-0.013039,0.0748934002682679,-0.0163661506590893,0.0035,0.0516,0.0568,-0.0079788265993897,-0.0141506204101096,-0.0098
1966-08-31,3.7224383916990926,0.3500000000000003,0.9342516510855337,0.0879858779550726,0.0496,-0.077487,0.060421085314855,-0.082006265688755,0.0041,0.0531,0.0583,-0.0101584936163595,-0.0270807509505703,-0.0259
1966-09-30,3.774817136886102,0.1199999999999999,1.0371982620036668,0.0842469723793259,0.0537,-0.007692,0.060421085314855,-0.0105156926306104,0.004,0.0549,0.0609,-0.071862039209892,-0.1103198976303317,0.0078
1966-10-31,3.595137157107232,0.0600000000000003,1.2003967832087525,0.0915981147172075,0.0535,0.047244,0.060421085314855,0.0402259207145696,0.0045,0.0541,0.061,-0.0024622243336859,-0.027093427221172,0.0261
1966-11-30,3.575761342448726,0.0300000000000001,1.3609818904020488,0.0881833287435136,0.0532,0.003741,0.0450440289748279,-0.0010667142137954,0.004,0.0535,0.0613,0.0488117570827719,-0.021105336643026,-0.002
1966-12-31,3.572762355284452,0.4300000000000005,1.3677288654869368,0.0762195591683794,0.0496,-0.001089,0.0450440289748279,-0.0055136994682634,0.004,0.0539,0.0618,0.0261815757136439,0.033243247637051,0.0201
1967-01-31,3.325251125736058,0.4799999999999998,1.3808830181712928,0.0654652479333812,0.0472,0.077723,0.0450440289748279,0.068588757950448,0.0043,0.052,0.0597,0.0090417675148209,0.0101833082386363,0.045
1967-02-28,3.3302604286702007,0.4699999999999996,1.4588027763169853,0.0600816198588229,0.0456,0.00242,0.0292506923240787,-0.0015841577409408,0.0036,0.0503,0.0582,0.0918142302110864,0.1659925593942262,-0.0201
1967-03-31,3.2150776053215075,0.8699999999999999,1.3133600206108698,0.0413076874702409,0.0426,0.039544,0.0292506923240787,0.0336455046037209,0.0039,0.0513,0.0585,0.0148895374278083,0.0365690519848771,0.0117
1967-04-30,3.0847782150835017,1.2700000000000002,1.3181759614678779,0.0214561718620756,0.0384,0.042544,0.0292506923240787,0.0369136375669182,0.0032,0.0511,0.0583,0.0480020400336324,0.0536699015617605,-0.0071
1967-05-31,3.255500673551864,1.6400000000000006,1.2874898274430757,0.0294535780227818,0.036,-0.052314,0.0263773771357733,-0.0555061175841108,0.0033,0.0524,0.0596,0.0466623445809136,0.0340404520094562,-0.0254
1967-06-30,3.1994704324801413,1.9,1.226730209505753,0.0108540675727792,0.0354,0.018015,0.0263773771357733,0.0141216286382196,0.0027,0.0544,0.0615,-0.0361674271047081,-0.0168656734597156,-0.0223
1967-07-31,3.0677572559366757,1.3700000000000003,1.1499140871878755,0.0059875363861334,0.0421,0.045623,0.0263773771357733,0.0399739101551157,0.0031,0.0558,0.0626,0.0316327562807331,0.0703413475177305,0.0041
1967-08-31,3.111170439982913,1.35,1.1896857225048496,-0.0017671063705486,0.0427,-0.012197,0.0273874360048569,-0.0144582847952612,0.0031,0.0562,0.0633,0.0545461862360999,0.0742631775035595,-0.0007
1967-09-30,3.0193361596525694,1.2299999999999998,1.2464244520727652,0.0165678318768205,0.0442,0.032597,0.0273874360048569,0.0281732456880462,0.0032,0.0565,0.064,-0.0029428624040388,-0.004931644718143,0.0094
1967-10-31,3.109691160809372,1.26,1.135741141952149,0.0055403010373391,0.0456,-0.028701,0.0273874360048569,-0.0325021542605603,0.0039,0.0582,0.0652,0.0389117158520076,0.0498578967314069,-0.0281
1967-11-30,3.1063829787234045,1.3399999999999994,1.017295494636512,0.0067561803695426,0.0473,0.000533,0.0267092722437962,-0.0025612240733539,0.0036,0.0607,0.0672,-0.0206880768582718,-0.0332582759110269,-0.0272
1967-12-31,3.026847724681248,1.2199999999999995,1.1292472650530705,0.0282312788826597,0.0497,0.025857,0.0267092722437962,0.0218710420821589,0.0033,0.0619,0.0693,0.0107524763566667,-0.0108907821361058,0.0127
1968-01-31,3.176496097137901,1.1699999999999997,1.03088893717163,0.0369074314770112,0.05,-0.043523,0.0267092722437962,-0.0473787601651993,0.004,0.0617,0.0684,0.0391149048062116,0.0703950188946622,0.0361
1968-02-29,3.2900626678603406,1.12,1.086338410027956,0.030931205859273,0.0498,-0.031973,0.0384481527725504,-0.0345130392907893,0.0039,0.061,0.068,-0.0294443839934264,0.0085288741092636,0.0037
1968-03-31,3.270509977827051,0.9399999999999998,1.1432187909062996,0.0464933697987215,0.0517,0.008585,0.0384481527725504,0.0053741573000945,0.0038,0.0611,0.0685,-0.030269025748892,-0.0667405099809886,-0.0197
1968-04-30,3.0364791474536323,0.8300000000000002,1.1545432882704487,0.0557109267223303,0.0538,0.082642,0.0384481527725504,0.0721860567081493,0.0043,0.0621,0.0697,0.009473604590194,-0.024606612399432,0.0048
1968-05-31,3.016518038102959,0.6100000000000008,1.1441035117774412,0.0473600971841801,0.0566,0.011104,0.0551467623392589,0.0064236099011336,0.0045,0.0627,0.0703,0.10074124027489,0.1300429386213409,0.0032
1968-06-30,3.002610966057442,0.7599999999999996,1.184904994283742,0.0684311078868036,0.0552,0.008695,0.0551467623392589,0.0046532605552742,0.0043,0.0628,0.0707,0.0330040410935021,0.0779424695898161,0.0122
1968-07-31,3.072744014732965,0.9299999999999996,1.1206873439294496,0.0724894490374052,0.0531,-0.018664,0.0551467623392589,-0.022758311676324,0.0048,0.0624,0.0698,0.0154387556793793,0.0029716289635589,0.0341
1968-08-31,3.051486951244184,0.9299999999999996,1.247722125346411,0.0732894492861115,0.0509,0.011259,0.0533535445030606,0.0069963565451022,0.0042,0.0602,0.0682,-0.0172083864790607,-0.0400803658420551,0.0206
1968-09-30,2.951202883023278,0.7800000000000001,1.28704014166094,0.0560516253748952,0.0519,0.03821,0.0533535445030606,0.032550852920673,0.0043,0.0597,0.0679,0.0205689092374693,0.0212260548982489,-0.0053
1968-10-31,2.94294555652258,0.7400000000000004,1.1613964991265346,0.0617749733765382,0.0535,0.006751,0.0533535445030606,0.0027111501512028,0.0044,0.0609,0.0684,0.0491430803581245,0.0540575800661313,-0.016
1968-11-30,2.8206145612254314,0.7399999999999997,1.244026143499939,0.0552881763798742,0.0545,0.048659,0.0495785615468407,0.0414693796683382,0.0042,0.0619,0.0701,0.0130318699182069,-0.0094283173031588,-0.0226
1968-12-31,2.955902176006162,0.4900000000000001,1.1415890536299234,0.0538653033264833,0.0596,-0.042141,0.0495785615468407,-0.0454833422640848,0.0043,0.0645,0.0723,0.0631904108014593,0.0555731983082706,-0.0233
1969-01-31,2.990000970779536,0.4499999999999997,1.0505697945880454,0.0459302726007961,0.0614,-0.008612,0.0495785615468407,-0.0131726287266228,0.0053,0.0659,0.0732,-0.0313117208250635,-0.0116685107879924,0.0139
1969-02-28,3.148884133292571,0.5400000000000009,0.9175486360204754,0.0533901460306953,0.0612,-0.047384,0.044694341314861,-0.0515808770190553,0.0046,0.0666,0.073,-0.0038102943940385,-0.0200898103932584,-0.016
1969-03-31,3.053886316619052,0.8300000000000008,0.9198681350190974,0.0563460788031677,0.0602,0.033599,0.044694341314861,0.0283533312359301,0.0046,0.0685,0.0751,-0.0505648016343483,-0.1063954053928405,-0.02
1969-04-30,2.999324910791783,0.7800000000000001,0.9015109699429713,0.061315508314385,0.0611,0.021449,0.044694341314861,0.0154327727411879,0.0053,0.0689,0.0754,0.0352201774904391,0.00053190639481,0.0335
1969-05-31,3.015658225401121,0.75,1.0211519639114375,0.0558844287363429,0.0604,-0.001862,0.0306478001988705,-0.0068505663892552,0.0048,0.0679,0.0752,0.0237111658687224,-0.0172296912103083,-0.0227
1969-06-30,3.2033568723774435,0.5400000000000003,0.9817141208535718,0.0402235573866727,0.0644,-0.055686,0.0306478001988705,-0.0604478135974749,0.0051,0.0698,0.077,0.0075191514382592,-0.0130048371559633,0.0035
1969-07-31,3.415768267450724,0.0799999999999995,1.01964926656688,0.0465423417255812,0.07,-0.059919,0.0306478001988705,-0.0652948029129137,0.0053,0.0708,0.0784,-0.0613336338759259,-0.1285877423481041,0.0005
1969-08-31,3.2910689980106795,-0.0100000000000002,1.201713816686829,0.0536809484731999,0.0698,0.04018,0.0294761011443962,0.033097838158604,0.005,0.0697,0.0786,-0.0607525236460047,-0.1136646492503407,-0.002
1969-09-30,3.3827319587628866,0.05,1.1995931507897861,0.0531627373600873,0.0709,-0.025285,0.0294761011443962,-0.0306357987908906,0.0062,0.0714,0.0805,0.0558438805221997,0.0312848877366997,-0.0244
1969-10-31,3.2428013163307283,0.3299999999999997,1.145946931695283,0.0489529055563453,0.07,0.044661,0.0294761011443962,0.0359566564957262,0.006,0.0733,0.0822,-0.0184540904730297,-0.0426947133872416,0.0127
1969-11-30,3.364993071101162,0.1099999999999989,1.1551288712184427,0.0471831683300814,0.0724,-0.034433,0.020442073487201,-0.0399143780567197,0.0052,0.0735,0.0825,0.0619219021851339,0.0771289700089525,-0.0471
1969-12-31,3.432543993048012,-0.1,1.1374495690710296,0.0240658243099702,0.0782,-0.018365,0.020442073487201,-0.0245572237913958,0.0064,0.0772,0.0865,-0.0296304328566385,-0.0718923430102724,-0.0134
1970-01-31,3.72065396377323,0.0399999999999997,1.1341898283742724,0.0181031826095661,0.0787,-0.076809,0.020442073487201,-0.0827544727623386,0.006,0.0791,0.0886,-0.0151706976493119,-0.0839735814781834,0.0141
1970-02-28,3.538212290502793,0.7999999999999994,1.0182337200026836,-0.0067599763322285,0.0713,0.053615,0.003227914619529,0.0434107229780298,0.0062,0.0793,0.0878,-0.0686910003588289,-0.0582696569148936,0.0401
1970-03-31,3.5367622447841125,1.21,0.9600567073302013,-0.0137253575720996,0.0663,0.001232,0.003227914619529,-0.0042463614108356,0.0057,0.0784,0.0863,0.0627378885492599,0.0194462484608619,-0.0045
1970-04-30,3.892664376840039,1.319999999999999,1.0536051565782634,-0.0226683737209998,0.0651,-0.090035,0.003227914619529,-0.0963976854894359,0.005,0.0783,0.087,-0.0010991714941162,-0.0409617215411558,-0.025
1970-05-31,4.149836708033964,1.2700000000000002,1.0190201418678635,-0.0215836284641711,0.0684,-0.061112,0.0016112460787318,-0.0657179642753728,0.0053,0.0811,0.0898,-0.0992280121638104,-0.1775719567496723,-0.0163
1970-06-30,4.372937293729374,1.8000000000000005,0.8691310172052225,-0.0190155203262181,0.0668,-0.050902,0.0016112460787318,-0.0549710963217653,0.0058,0.0848,0.0925,-0.0581719138357124,-0.107211743679163,0.0001
1970-07-31,4.078539397821909,1.99,1.0772738066809273,-0.0316494327620174,0.0645,0.073219,0.0016112460787318,0.062722050533499,0.0052,0.0844,0.094,-0.045343441522863,-0.0904142308362369,0.0556
1970-08-31,3.909102060843965,1.7199999999999993,1.4939505659769026,-0.0343680027873565,0.0641,0.043782,0.0042134368087578,0.0365834351933987,0.0053,0.0813,0.0944,0.0807214850776148,0.0402343111690569,0.01
1970-09-30,3.7881486759292247,1.97,1.4901656214977121,-0.0382996234960931,0.0612,0.033021,0.0042134368087578,0.0259151091401316,0.0054,0.0809,0.0939,0.0542989339446007,0.0459936798436142,0.0139
1970-10-31,3.811771771771771,2.12,1.5005048690058231,-0.0447125475848986,0.0591,-0.011639,0.0042134368087578,-0.0158274196153771,0.0046,0.0803,0.0933,0.0539173255309137,0.1083231193771626,-0.0096
1970-11-30,3.62006880733945,2.7700000000000005,1.5290767158766139,-0.0640983698735871,0.0528,0.048836,-0.0016735247777361,0.0399184026348533,0.0046,0.0805,0.0938,-0.0135451237135828,-0.0761720211024978,0.0584
1970-12-31,3.4074877916440585,2.77,1.7707220090781117,-0.0609154475320588,0.0487,0.057358,-0.0016735247777361,0.0489684983930484,0.0042,0.0764,0.0912,0.0538772487074713,-0.0169576449399656,0.0372
1971-01-31,3.264497288277013,2.9199999999999995,1.7185025692665912,-0.03676299381678,0.0444,0.0415,-0.0016735247777361,0.0345031835356302,0.0038,0.0736,0.0874,0.0654823893439218,0.0646397781115879,0.0532
1971-02-28,3.224806201550388,3.3800000000000003,1.697666127734867,-0.0110392965216198,0.037,0.008152,0.0269715876461988,0.0053539181711899,0.0033,0.0708,0.0839,0.0574713012459889,0.1160155924657534,-0.0366
1971-03-31,3.1003887947363173,3.83,1.5988022232127452,-0.0122730941491129,0.0338,0.037624,0.0269715876461988,0.0319335177332334,0.003,0.0721,0.0846,0.0209092597422441,0.0304709359248184,0.0258
1971-04-30,2.988648388648389,3.3899999999999992,1.5316497250249927,-0.0120619074030055,0.0386,0.035789,0.0269715876461988,0.0317641463829945,0.0028,0.0725,0.0845,0.0482296657512163,0.0374221203585147,-0.0236
1971-05-31,3.1148248519522235,3.390000000000001,1.3519004286379976,-0.0039506852797255,0.0414,-0.042138,0.0310644132321458,-0.0441180940118766,0.0029,0.0753,0.0862,0.0389558555538973,0.0059651892006802,-0.0161
1971-06-30,3.1093279839518555,2.89,1.3565609719109428,0.0022719078724124,0.0475,0.001061,0.0310644132321458,-0.0030441285697721,0.0037,0.0764,0.0875,-0.0341712728690853,-0.0709430576515472,0.0107
1971-07-31,3.239903745553463,2.24,1.3679830176987107,0.0097394653134608,0.054,-0.041901,0.0310644132321458,-0.0449285246154573,0.004,0.0764,0.0876,0.0065026513982962,-0.0387976319796954,-0.0025
1971-08-31,3.1235989094213874,2.6499999999999995,1.433643135407614,0.0043431082009663,0.0494,0.036549,0.0300527694487124,0.02964306761351,0.0047,0.0759,0.0876,-0.0373318050311165,-0.0777819314261674,0.0554
1971-09-30,3.142159853569249,2.75,1.437278871511638,0.0002976767921074,0.0469,-0.006387,0.0300527694487124,-0.0105051732244993,0.0037,0.0744,0.0859,0.0476484392040604,0.0196692939698492,-0.0102
1971-10-31,3.272100180409636,2.9299999999999997,1.3758271484370166,0.0236100777724845,0.0446,-0.042015,0.0300527694487124,-0.0451264067273959,0.0037,0.0739,0.0848,-0.0021200143319764,-0.0264402691666666,0.0282
1971-11-30,3.2734333439727634,3.04,1.4346808565728697,0.0523241365561653,0.0422,-0.002029,0.0436555318895208,-0.006230471274788,0.0037,0.0726,0.0838,-0.0366247916446053,-0.0770806539419087,0.0029
1971-12-31,3.0071505534332448,3.24,1.4484644562740812,0.0632293020406034,0.0401,0.086486,0.0436555318895208,0.076391456963107,0.0037,0.0725,0.0838,0.001965990089935,-0.0563614898969072,0.0223
1972-01-31,2.953627092553396,3.810000000000001,1.350948429560228,0.0513563601203266,0.0338,0.017814,0.0436555318895208,0.0145434850652037,0.0029,0.0719,0.0823,0.0945662713353658,0.0935355368852459,-0.0033
1972-02-29,2.880735666697945,4.07,1.2402972314355054,0.0683371359119791,0.032,0.025416,0.0347250606627687,0.0217831031970879,0.0025,0.0727,0.0823,0.0331627237792098,0.0797025330342577,0.0107
1972-03-31,2.863805970149253,3.5100000000000007,1.2937913752375518,0.0811308813279603,0.0373,0.006132,0.0347250606627687,0.0030332707882593,0.0027,0.0724,0.0824,0.035219301754981,0.0176181685575364,0.0024
1972-04-30,2.851304913160583,3.5899999999999994,1.2112599576703476,0.0899714753931824,0.0371,0.004658,0.0347250606627687,0.001357404512209,0.0029,0.073,0.0824,0.0131769867073255,-0.0250915497783151,0.0035
1972-05-31,2.802885054323016,3.61,1.1991166653463292,0.0946262800267967,0.0369,0.016763,0.0525137770303589,0.0136610953309703,0.003,0.073,0.0823,0.0090778766720847,-0.0237972063428342,0.0163
1972-06-30,2.8654097442598467,3.32,1.2589511809953402,0.0891864798597097,0.0391,-0.021378,0.0525137770303589,-0.0243498821141648,0.0029,0.0723,0.082,0.0194626500933555,-0.044638574,-0.0068
1972-07-31,2.86181208678648,3.2299999999999995,1.323170633921209,0.0874629271607605,0.0398,0.002126,0.0525137770303589,-0.0007995025160647,0.0031,0.0721,0.0823,-0.0175690355161467,-0.0575185641230523,0.003
1972-08-31,2.7695562156809794,3.170000000000001,1.3022272613202235,0.089601010154376,0.0402,0.034649,0.0537836403729419,0.0300805187982166,0.0029,0.0719,0.0819,-0.0002645646070619,-0.0583031070433744,0.0072
1972-09-30,2.7860696517412937,2.56,1.1377377816566536,0.1111013686400486,0.0466,-0.004516,0.0537836403729419,-0.0081063381430288,0.0034,0.0722,0.0809,0.0403029094327392,-0.0175972301901743,0.0031
1972-10-31,2.781233195913246,2.47,1.1144460522167954,0.1017031133979649,0.0474,0.009503,0.0537836403729419,0.0052348391254541,0.004,0.0721,0.0806,-0.0052467468284622,-0.0582291138243402,0.0101
1972-11-30,2.6799520013713893,2.34,1.1528303435429876,0.1076117392737303,0.0478,0.045173,0.0689180608609749,0.0399285512295768,0.0037,0.0712,0.0799,0.0131843158016361,-0.0420562917647058,0.0249
1972-12-31,2.6683608640406606,2.01,1.1337912794112848,0.1159354375229342,0.0507,0.012622,0.0689180608609749,0.0079527624054925,0.0037,0.0708,0.0793,0.0542329054627228,0.0216603121342177,-0.0004
1973-01-31,2.720589502714815,1.739999999999999,0.9975040276705949,0.1155959646536768,0.0541,-0.018044,0.0689180608609749,-0.0211412507116615,0.0044,0.0715,0.079,0.0132704951243618,-0.5501416976146789,-0.0054
1973-02-28,2.8324677650429795,1.62,0.9882953989738841,0.0974270438572637,0.056,-0.038229,0.075611847995499,-0.041214198655912,0.0041,0.0722,0.0797,-0.0215615275664783,-0.0482802880335644,0.0023
1973-03-31,2.842539454806313,1.2000000000000004,0.9668098193810337,0.1023218475978757,0.0609,-0.002089,0.075611847995499,-0.0059252064295629,0.0046,0.0729,0.0803,-0.0398258086845619,-0.0943625595411507,0.0045
1973-04-30,2.979059549406376,0.9999999999999996,1.0824890223369588,0.0949700528306329,0.0626,-0.041236,0.075611847995499,-0.045515465519049,0.0052,0.0726,0.0809,-0.0043731577379485,-0.0501264237381126,0.0061
1973-05-31,3.052215340638399,0.9300000000000004,1.0041001049797016,0.0826211448930078,0.0636,-0.019002,0.0631955378640978,-0.0234412714835444,0.0051,0.0729,0.0806,-0.0461441424985262,-0.0945360922766464,-0.0039
